objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,associated_names,identifier,cabinet,drawer,box,bag,type_point,material,material_source,length (mm),width (mm),thickness (mm),weight (g),count,source,language,rights,rightsstatement,student initials,publish,GGOI,original_format,type,format,object_comments,group,display_template,object_location,image_small,image_thumb,extension,box_num,folder_number,archival_item,id_num,multiple_num,last,matching_objects
ce_cd_d6_1601-a,,Ce.1601,"Crabtree, Donald ""Don"" E.",1950,1950-60,yes,Basal notched,experimental artifacts; lithics,,CE_CD_D6_1601-a,D,6,N/A,N/A,Projectile point,Glass,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1601-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1601-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1601-a_th.jpg,JPG,CD,D6,,1601-a,a,,CE_CD_D6_1601-a.JPG
ce_cd_d6_1601-b,ce_cd_d6_1601-a,Ce.1601,"Crabtree, Donald ""Don"" E.",1950,1950-60,yes,Basal notched,experimental artifacts; lithics,,CE_CD_D6_1601-b,D,6,N/A,N/A,Projectile point,Glass,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1601-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1601-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1601-b_th.jpg,JPG,CD,D6,,1601-b,b,,CE_CD_D6_1601-b.JPG
ce_cd_d6_1607-a,,Ce.1607,"Crabtree, Donald ""Don"" E.",1930,1930-50,yes,Basal notched,experimental artifacts; lithics,,CE_CD_D6_1607-a,D,6,N/A,N/A,Projectile point,Claystone,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1607-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1607-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1607-a_th.jpg,JPG,CD,D6,,1607-a,a,,CE_CD_D6_1607-a.JPG
ce_cd_d6_1607-b,ce_cd_d6_1607-a,Ce.1607,"Crabtree, Donald ""Don"" E.",1930,1930-50,yes,Basal notched,experimental artifacts; lithics,,CE_CD_D6_1607-b,D,6,N/A,N/A,Projectile point,Claystone,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1607-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1607-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1607-b_th.jpg,JPG,CD,D6,,1607-b,b,,CE_CD_D6_1607-b.JPG
ce_cd_d6_1608-a,,Ce.1608,"Crabtree, Donald ""Don"" E.",1950,1950,yes,Four-sided,experimental artifacts; lithics,,CE_CD_D6_1608-a,D,6,N/A,N/A,Awl,Flint,France,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1608-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1608-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1608-a_th.jpg,JPG,CD,D6,,1608-a,a,,CE_CD_D6_1608-a.JPG
ce_cd_d6_1608-b,ce_cd_d6_1608-a,Ce.1608,"Crabtree, Donald ""Don"" E.",1950,1950,yes,Four-sided,experimental artifacts; lithics,,CE_CD_D6_1608-b,D,6,N/A,N/A,Awl,Flint,France,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1608-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1608-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1608-b_th.jpg,JPG,CD,D6,,1608-b,b,,CE_CD_D6_1608-b.JPG
ce_cd_d6_1675-a,,Ce.1675,"Crabtree, Donald ""Don"" E.",,N/A,,"Heat treated, basal notched",experimental artifacts; lithics,,CE_CD_D6_1675-a,D,6,N/A,N/A,Projectile point,Chalcedony,"Hagerman, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1675-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1675-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1675-a_th.jpg,JPG,CD,D6,,1675-a,a,,CE_CD_D6_1675-a.JPG
ce_cd_d6_1675-b,ce_cd_d6_1675-a,Ce.1675,"Crabtree, Donald ""Don"" E.",,N/A,,"Heat treated, basal notched",experimental artifacts; lithics,,CE_CD_D6_1675-b,D,6,N/A,N/A,Projectile point,Chalcedony,"Hagerman, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1675-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1675-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1675-b_th.jpg,JPG,CD,D6,,1675-b,b,,CE_CD_D6_1675-b.JPG
ce_cd_d6_1783-a,,Ce.1783,"Crabtree, Donald ""Don"" E.",1940,1940,yes,Three-sided,experimental artifacts; lithics,,CE_CD_D6_1783-a,D,6,N/A,N/A,Drill,Chalcedony,"Hagerman, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1783-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1783-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1783-a_th.jpg,JPG,CD,D6,,1783-a,a,,CE_CD_D6_1783-a.JPG
ce_cd_d6_1783-b,ce_cd_d6_1783-a,Ce.1783,"Crabtree, Donald ""Don"" E.",1940,1940,yes,Three-sided,experimental artifacts; lithics,,CE_CD_D6_1783-b,D,6,N/A,N/A,Drill,Chalcedony,"Hagerman, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1783-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1783-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1783-b_th.jpg,JPG,CD,D6,,1783-b,b,,CE_CD_D6_1783-b.JPG
ce_cd_d6_1795-a,,Ce.1795,"Crabtree, Donald ""Don"" E.",1940,1940,yes,,experimental artifacts; lithics,,CE_CD_D6_1795-a,D,6,N/A,N/A,Drill,Chert,"Hagerman, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1795-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1795-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1795-a_th.jpg,JPG,CD,D6,,1795-a,a,,CE_CD_D6_1795-a.JPG
ce_cd_d6_1795-b,ce_cd_d6_1795-a,Ce.1795,"Crabtree, Donald ""Don"" E.",1940,1940,yes,,experimental artifacts; lithics,,CE_CD_D6_1795-b,D,6,N/A,N/A,Drill,Chert,"Hagerman, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1795-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1795-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1795-b_th.jpg,JPG,CD,D6,,1795-b,b,,CE_CD_D6_1795-b.JPG
ce_cd_d6_1799-a,,Ce.1799,"Crabtree, Donald ""Don"" E.",,N/A,,Basal notched,experimental artifacts; lithics,,CE_CD_D6_1799-a,D,6,N/A,N/A,Projectile point,Obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1799-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1799-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1799-a_th.jpg,JPG,CD,D6,,1799-a,a,,CE_CD_D6_1799-a.JPG
ce_cd_d6_1799-b,ce_cd_d6_1799-a,Ce.1799,"Crabtree, Donald ""Don"" E.",,N/A,,Basal notched,experimental artifacts; lithics,,CE_CD_D6_1799-b,D,6,N/A,N/A,Projectile point,Obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1799-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1799-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1799-b_th.jpg,JPG,CD,D6,,1799-b,b,,CE_CD_D6_1799-b.JPG
ce_cd_d6_1826-a,,Ce.1826,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D6_1826-a,D,6,N/A,N/A,Drill,Flint,"Grand-Pressigny, France",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1826-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1826-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1826-a_th.jpg,JPG,CD,D6,,1826-a,a,,CE_CD_D6_1826-a.JPG
ce_cd_d6_1826-b,ce_cd_d6_1826-a,Ce.1826,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D6_1826-b,D,6,N/A,N/A,Drill,Flint,"Grand-Pressigny, France",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1826-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1826-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1826-b_th.jpg,JPG,CD,D6,,1826-b,b,,CE_CD_D6_1826-b.JPG
ce_cd_d6_1827-a,,Ce.1827,"Crabtree, Donald ""Don"" E.",1950,1950-60,yes,Basal notched,experimental artifacts; lithics,,CE_CD_D6_1827-a,D,6,N/A,N/A,Projectile point,Glass,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1827-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1827-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1827-a_th.jpg,JPG,CD,D6,,1827-a,a,,CE_CD_D6_1827-a.JPG
ce_cd_d6_1827-b,ce_cd_d6_1827-a,Ce.1827,"Crabtree, Donald ""Don"" E.",1950,1950-60,yes,Basal notched,experimental artifacts; lithics,,CE_CD_D6_1827-b,D,6,N/A,N/A,Projectile point,Glass,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1827-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1827-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1827-b_th.jpg,JPG,CD,D6,,1827-b,b,,CE_CD_D6_1827-b.JPG
ce_cd_d6_1845-a,,Ce.1845,"Crabtree, Donald ""Don"" E.",,N/A,,"Serrated, angular",experimental artifacts; lithics,,CE_CD_D6_1845-a,D,6,N/A,N/A,Projectile point,Flint,"Flint Ridge, Ohio",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1845-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1845-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1845-a_th.jpg,JPG,CD,D6,,1845-a,a,,CE_CD_D6_1845-a.JPG
ce_cd_d6_1845-b,ce_cd_d6_1845-a,Ce.1845,"Crabtree, Donald ""Don"" E.",,N/A,,"Serrated, angular",experimental artifacts; lithics,,CE_CD_D6_1845-b,D,6,N/A,N/A,Projectile point,Flint,"Flint Ridge, Ohio",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1845-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1845-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1845-b_th.jpg,JPG,CD,D6,,1845-b,b,,CE_CD_D6_1845-b.JPG
ce_cd_d6_1858-a,,Ce.1858,"Crabtree, Donald ""Don"" E.",,N/A,,Font Robert,experimental artifacts; lithics,,CE_CD_D6_1858-a,D,6,N/A,N/A,Projectile point,Obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1858-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1858-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1858-a_th.jpg,JPG,CD,D6,,1858-a,a,,CE_CD_D6_1858-a.JPG
ce_cd_d6_1858-b,ce_cd_d6_1858-a,Ce.1858,"Crabtree, Donald ""Don"" E.",,N/A,,Font Robert,experimental artifacts; lithics,,CE_CD_D6_1858-b,D,6,N/A,N/A,Projectile point,Obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1858-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1858-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1858-b_th.jpg,JPG,CD,D6,,1858-b,b,,CE_CD_D6_1858-b.JPG
ce_cd_d6_1861-a,,Ce.1861,"Crabtree, Donald ""Don"" E.",1978,1978-79,yes,"Shouldered, made on blade, Font Robert",experimental artifacts; lithics,,CE_CD_D6_1861-a,D,6,N/A,N/A,Projectile point,Obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1861-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1861-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1861-a_th.jpg,JPG,CD,D6,,1861-a,a,,CE_CD_D6_1861-a.JPG
ce_cd_d6_1861-b,ce_cd_d6_1861-a,Ce.1861,"Crabtree, Donald ""Don"" E.",1978,1978-79,yes,"Shouldered, made on blade, Font Robert",experimental artifacts; lithics,,CE_CD_D6_1861-b,D,6,N/A,N/A,Projectile point,Obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1861-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1861-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1861-b_th.jpg,JPG,CD,D6,,1861-b,b,,CE_CD_D6_1861-b.JPG
ce_cd_d6_1863-a,,Ce.1863,"Crabtree, Donald ""Don"" E.",1978,1978-79,yes,"Font Robert, made on blade",experimental artifacts; lithics,,CE_CD_D6_1863-a,D,6,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1863-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1863-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1863-a_th.jpg,JPG,CD,D6,,1863-a,a,,CE_CD_D6_1863-a.JPG
ce_cd_d6_1863-b,ce_cd_d6_1863-a,Ce.1863,"Crabtree, Donald ""Don"" E.",1978,1978-79,yes,"Font Robert, made on blade",experimental artifacts; lithics,,CE_CD_D6_1863-b,D,6,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1863-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1863-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1863-b_th.jpg,JPG,CD,D6,,1863-b,b,,CE_CD_D6_1863-b.JPG
ce_cd_d6_1958-a,,Ce.1958,"Crabtree, Donald ""Don"" E.",,N/A,,"Basal notched, one ear broken",experimental artifacts; lithics,,CE_CD_D6_1958-a,D,6,N/A,N/A,projectile point,obsidian,"Guadalajara, Mexico",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1958-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1958-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1958-a_th.jpg,JPG,CD,D6,,1958-a,a,,CE_CD_D6_1958-a.JPG
ce_cd_d6_1958-b,ce_cd_d6_1958-a,Ce.1958,"Crabtree, Donald ""Don"" E.",,N/A,,"Basal notched, one ear broken",experimental artifacts; lithics,,CE_CD_D6_1958-b,D,6,N/A,N/A,projectile point,obsidian,"Guadalajara, Mexico",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_1958-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_1958-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_1958-b_th.jpg,JPG,CD,D6,,1958-b,b,,CE_CD_D6_1958-b.JPG
ce_cd_d6_2003-a,,Ce.2003,"Crabtree, Donald ""Don"" E.",,N/A,,"Basal notched, collateral flaking",experimental artifacts; lithics,,CE_CD_D6_2003-a,D,6,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_2003-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_2003-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_2003-a_th.jpg,JPG,CD,D6,,2003-a,a,,CE_CD_D6_2003-a.JPG
ce_cd_d6_2003-b,ce_cd_d6_2003-a,Ce.2003,"Crabtree, Donald ""Don"" E.",,N/A,,"Basal notched, collateral flaking",experimental artifacts; lithics,,CE_CD_D6_2003-b,D,6,N/A,N/A,projectile point,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_2003-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_2003-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_2003-b_th.jpg,JPG,CD,D6,,2003-b,b,,CE_CD_D6_2003-b.JPG
ce_cd_d6_2020-a,,Ce.2020,"Crabtree, Donald ""Don"" E.",,N/A,,Collateral flaking to midsection,experimental artifacts; lithics,,CE_CD_D6_2020-a,D,6,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_2020-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_2020-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_2020-a_th.jpg,JPG,CD,D6,,2020-a,a,,CE_CD_D6_2020-a.JPG
ce_cd_d6_2020-b,ce_cd_d6_2020-a,Ce.2020,"Crabtree, Donald ""Don"" E.",,N/A,,Collateral flaking to midsection,experimental artifacts; lithics,,CE_CD_D6_2020-b,D,6,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_2020-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_2020-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_2020-b_th.jpg,JPG,CD,D6,,2020-b,b,,CE_CD_D6_2020-b.JPG
ce_cd_d6_2023-a,,Ce.2023,"Crabtree, Donald ""Don"" E.",,N/A,,Collateral flaking to midsection,experimental artifacts; lithics,,CE_CD_D6_2023-a,D,6,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D6_2023-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d6_2023-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d6_2023-a_th.jpg,JPG,CD,D6,,2023-a,a,,CE_CD_D6_2023-a.JPG
